pid,Segment_Q1,Segment_Q2,WC_Q1,WC_Q2,Analytic_Q1,Analytic_Q2,Clout_Q1,Clout_Q2,Authentic_Q1,Authentic_Q2,Tone_Q1,Tone_Q2,WPS_Q1,WPS_Q2,BigWords_Q1,BigWords_Q2,Dic_Q1,Dic_Q2,Linguistic_Q1,Linguistic_Q2,function_Q1,function_Q2,pronoun_Q1,pronoun_Q2,ppron_Q1,ppron_Q2,i_Q1,i_Q2,we_Q1,we_Q2,you_Q1,you_Q2,shehe_Q1,shehe_Q2,they_Q1,they_Q2,ipron_Q1,ipron_Q2,det_Q1,det_Q2,article_Q1,article_Q2,number_Q1,number_Q2,prep_Q1,prep_Q2,auxverb_Q1,auxverb_Q2,adverb_Q1,adverb_Q2,conj_Q1,conj_Q2,negate_Q1,negate_Q2,verb_Q1,verb_Q2,adj_Q1,adj_Q2,quantity_Q1,quantity_Q2,Drives_Q1,Drives_Q2,affiliation_Q1,affiliation_Q2,achieve_Q1,achieve_Q2,power_Q1,power_Q2,Cognition_Q1,Cognition_Q2,allnone_Q1,allnone_Q2,cogproc_Q1,cogproc_Q2,insight_Q1,insight_Q2,cause_Q1,cause_Q2,discrep_Q1,discrep_Q2,tentat_Q1,tentat_Q2,certitude_Q1,certitude_Q2,differ_Q1,differ_Q2,memory_Q1,memory_Q2,Affect_Q1,Affect_Q2,tone_pos_Q1,tone_pos_Q2,tone_neg_Q1,tone_neg_Q2,emotion_Q1,emotion_Q2,emo_pos_Q1,emo_pos_Q2,emo_neg_Q1,emo_neg_Q2,emo_anx_Q1,emo_anx_Q2,emo_anger_Q1,emo_anger_Q2,emo_sad_Q1,emo_sad_Q2,swear_Q1,swear_Q2,Social_Q1,Social_Q2,socbehav_Q1,socbehav_Q2,prosocial_Q1,prosocial_Q2,polite_Q1,polite_Q2,conflict_Q1,conflict_Q2,moral_Q1,moral_Q2,comm_Q1,comm_Q2,socrefs_Q1,socrefs_Q2,family_Q1,family_Q2,friend_Q1,friend_Q2,female_Q1,female_Q2,male_Q1,male_Q2,Culture_Q1,Culture_Q2,politic_Q1,politic_Q2,ethnicity_Q1,ethnicity_Q2,tech_Q1,tech_Q2,Lifestyle_Q1,Lifestyle_Q2,leisure_Q1,leisure_Q2,home_Q1,home_Q2,work_Q1,work_Q2,money_Q1,money_Q2,relig_Q1,relig_Q2,Physical_Q1,Physical_Q2,health_Q1,health_Q2,illness_Q1,illness_Q2,wellness_Q1,wellness_Q2,mental_Q1,mental_Q2,substances_Q1,substances_Q2,sexual_Q1,sexual_Q2,food_Q1,food_Q2,death_Q1,death_Q2,need_Q1,need_Q2,want_Q1,want_Q2,acquire_Q1,acquire_Q2,lack_Q1,lack_Q2,fulfill_Q1,fulfill_Q2,fatigue_Q1,fatigue_Q2,reward_Q1,reward_Q2,risk_Q1,risk_Q2,curiosity_Q1,curiosity_Q2,allure_Q1,allure_Q2,Perception_Q1,Perception_Q2,attention_Q1,attention_Q2,motion_Q1,motion_Q2,space_Q1,space_Q2,visual_Q1,visual_Q2,auditory_Q1,auditory_Q2,feeling_Q1,feeling_Q2,time_Q1,time_Q2,focuspast_Q1,focuspast_Q2,focuspresent_Q1,focuspresent_Q2,focusfuture_Q1,focusfuture_Q2,Conversation_Q1,Conversation_Q2,netspeak_Q1,netspeak_Q2,assent_Q1,assent_Q2,nonflu_Q1,nonflu_Q2,filler_Q1,filler_Q2,AllPunc_Q1,AllPunc_Q2,Period_Q1,Period_Q2,Comma_Q1,Comma_Q2,QMark_Q1,QMark_Q2,Exclam_Q1,Exclam_Q2,Apostro_Q1,Apostro_Q2,OtherP_Q1,OtherP_Q2,Emoji_Q1,Emoji_Q2
R_9AGePJ73L464Cs5,1.0,1.0,205.0,163.0,9.76,12.24,1.0,1.0,75.67,96.63,1.0,5.24,20.5,32.6,19.02,23.31,96.1,97.55,78.54,82.21,66.83,68.1,20.49,20.86,14.15,14.72,10.239999999999998,13.5,0.0,0.0,0.0,0.0,0.0,0.61,3.41,0.61,6.34,6.13,15.12,14.11,6.34,5.52,0.49,1.23,13.17,13.5,13.17,9.82,6.83,5.52,9.76,12.27,2.9299999999999997,2.45,18.05,19.63,6.34,3.68,2.9299999999999997,4.29,4.39,1.84,2.44,1.23,1.46,0.0,0.49,0.61,32.68,30.67,0.0,0.0,23.9,23.31,3.9,4.29,3.41,0.61,5.369999999999999,6.13,4.88,4.29,1.46,0.61,6.83,8.59,0.0,0.0,3.9,3.07,0.0,0.61,3.9,2.45,2.9299999999999997,2.45,0.0,0.0,2.9299999999999997,2.45,0.0,2.45,2.9299999999999997,0.0,0.0,0.0,0.98,0.0,11.71,6.75,4.88,3.68,0.49,0.0,0.0,0.0,0.49,0.0,0.49,0.61,2.9299999999999997,2.45,6.34,3.07,0.0,0.61,1.95,0.61,0.0,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,2.45,0.98,0.0,0.0,0.0,0.49,2.45,2.9299999999999997,0.0,0.0,0.0,1.46,6.75,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,3.07,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.61,0.0,0.61,4.88,7.36,2.9299999999999997,6.13,0.98,1.23,0.0,0.61,1.46,3.07,0.0,0.61,0.98,0.0,0.49,1.23,4.88,4.91,5.369999999999999,3.68,2.9299999999999997,0.61,1.46,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,6.75,4.88,3.07,3.41,1.23,0.0,0.0,0.0,0.0,3.41,1.23,1.46,1.23,0.0,0.0
R_9AMDoqFupvbMn0u,1.0,1.0,188.0,152.0,40.66,17.38,1.0,1.0,83.13,94.58,9.87,29.06,20.89,21.71,19.68,17.76,94.15,93.42,71.28,73.68,57.98,61.18000000000001,14.36,17.11,12.77,10.53,10.11,9.87,1.06,0.0,0.0,0.0,0.0,0.0,1.6,0.66,1.6,6.58,12.23,13.16,6.38,5.26,0.53,0.66,14.36,13.16,9.57,10.53,5.32,5.92,8.51,12.5,2.66,1.32,19.15,19.74,3.19,4.61,3.19,3.9499999999999997,4.26,0.66,1.6,0.66,2.13,0.0,0.53,0.0,35.11,28.29,0.53,0.66,23.94,21.05,2.66,3.29,4.79,4.61,7.450000000000001,1.97,3.19,5.26,0.0,0.66,5.32,8.55,0.0,0.0,5.32,1.32,1.6,0.66,2.66,0.0,2.13,1.32,0.0,0.66,1.06,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,8.51,3.9499999999999997,5.32,3.29,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,4.26,1.97,3.19,0.66,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.66,1.97,0.53,0.0,0.53,0.0,0.53,1.97,1.06,0.0,0.0,0.0,2.66,11.84,1.06,10.53,0.53,1.32,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.97,1.6,0.0,2.13,2.63,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.53,0.0,7.450000000000001,6.58,7.98,5.92,1.6,1.32,1.6,1.32,4.79,3.29,1.06,1.97,0.0,0.0,0.53,0.0,6.38,2.63,2.13,0.0,3.19,3.9499999999999997,3.19,5.26,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,12.5,4.26,4.61,3.19,3.9499999999999997,0.53,0.0,0.0,0.0,4.26,3.29,1.06,0.66,0.0,0.0
R_9AN9hSpXOdSyURH,1.0,1.0,62.0,41.0,2.75,9.13,31.06,1.0,86.48,59.99,97.31,0.0,6.89,8.2,16.13,24.39,90.32,87.8,69.35,58.54,51.61,53.66,19.35,17.07,12.9,14.63,6.45,14.63,4.84,0.0,0.0,0.0,0.0,0.0,1.61,0.0,6.45,2.44,6.45,14.63,3.23,4.88,0.0,0.0,4.84,7.32,4.84,14.63,14.52,4.88,8.06,7.32,3.23,2.44,17.74,14.63,4.84,4.88,3.23,0.0,6.45,7.32,6.45,4.88,0.0,0.0,0.0,2.44,35.48,29.27,1.61,2.44,17.74,21.95,1.61,4.88,1.61,0.0,0.0,7.32,11.29,2.44,6.45,2.44,4.84,2.44,0.0,0.0,9.68,0.0,8.06,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,7.32,3.23,7.32,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,2.44,8.06,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,2.44,3.23,9.76,0.0,0.0,0.0,0.0,1.61,9.76,1.61,0.0,0.0,0.0,3.23,9.76,1.61,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,4.84,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,4.88,4.84,2.44,3.23,0.0,0.0,0.0,1.61,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,4.88,8.06,2.44,4.84,2.44,6.45,0.0,3.23,0.0,1.61,0.0,1.61,0.0,0.0,0.0,0.0,0.0,17.74,14.63,12.9,9.76,1.61,4.88,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0
R_9BJxT7iJnxHaxDr,1.0,1.0,195.0,159.0,7.690000000000001,28.89,1.24,1.0,98.89,93.37,34.68,20.23,13.93,13.25,21.03,16.98,94.36,89.31,74.36,67.92,58.46,52.20000000000001,15.9,16.98,10.770000000000001,11.32,8.72,11.32,0.51,0.0,0.0,0.0,1.03,0.0,0.51,0.0,5.13,5.66,14.36,13.210000000000003,6.15,6.29,1.03,1.26,9.23,11.95,12.310000000000002,10.69,11.28,6.29,8.21,7.550000000000001,3.08,0.63,22.05,18.87,6.15,7.550000000000001,3.08,3.7699999999999996,3.59,3.14,2.56,1.26,0.51,0.63,0.51,1.26,41.54,29.56,1.03,0.0,21.540000000000003,18.87,5.64,5.03,1.03,0.63,3.59,3.7699999999999996,5.64,6.92,2.05,0.0,6.15,5.03,0.0,0.0,5.13,3.7699999999999996,3.08,1.89,2.05,1.89,1.54,1.89,0.51,0.63,1.03,1.26,0.0,1.26,0.51,0.0,0.0,0.0,0.0,0.0,9.74,6.92,5.64,6.92,0.51,0.0,0.0,1.26,0.51,0.0,0.0,0.63,3.59,5.03,4.1,0.0,0.0,0.0,1.54,0.0,1.03,0.0,0.0,0.0,1.54,1.26,0.0,0.0,0.0,0.0,1.54,1.26,5.13,3.7699999999999996,1.03,0.0,0.0,0.0,2.56,3.14,1.54,0.63,0.0,0.0,2.56,5.66,0.51,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.51,0.0,0.51,0.63,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.89,0.0,1.26,10.26,5.03,7.18,8.18,1.03,2.52,1.54,0.63,4.62,3.14,0.51,1.89,0.0,0.63,0.0,0.63,8.72,5.03,5.13,3.7699999999999996,8.72,5.03,2.05,1.26,0.51,0.63,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.63,23.59,22.01,5.64,5.66,4.62,6.29,1.54,1.89,0.0,0.0,8.72,4.4,3.08,3.7699999999999996,0.0,0.0
R_9Brhp62AwtSXskk,1.0,1.0,200.0,154.0,67.69,19.46,19.67,1.44,28.56,55.12,6.99,13.300000000000002,22.22,17.11,21.0,19.48,95.0,94.81,74.0,75.32,62.5,62.99000000000001,11.0,15.580000000000002,8.5,8.44,5.0,8.44,1.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.5,7.14,17.5,15.580000000000002,10.5,8.44,1.5,0.65,15.0,11.04,11.5,12.34,4.5,9.09,8.0,8.44,1.0,1.9500000000000002,19.5,17.53,4.0,7.14,5.0,4.55,7.0,2.6,5.0,1.9500000000000002,1.5,0.65,0.5,0.0,34.5,29.870000000000005,1.0,0.65,25.5,23.38,6.0,4.55,2.5,4.55,7.5,6.49,6.0,5.84,0.5,0.0,6.0,5.84,0.0,0.0,5.5,3.25,2.0,1.3,3.5,1.9500000000000002,1.5,1.9500000000000002,0.5,0.65,1.0,1.3,0.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,10.5,5.84,4.5,2.6,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.6,6.0,3.25,0.0,0.65,1.5,0.65,0.5,0.0,0.5,0.0,0.0,1.9500000000000002,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,5.5,2.6,1.5,0.0,0.0,0.0,4.0,2.6,0.0,0.0,0.0,0.0,5.5,3.9000000000000004,1.0,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0.0,6.5,5.84,4.0,7.14,2.0,1.3,1.0,0.65,1.0,3.9000000000000004,1.0,1.3,0.0,0.0,0.0,0.0,4.5,1.9500000000000002,4.0,2.6,1.0,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.99,4.5,6.49,3.0,3.9000000000000004,0.0,0.0,0.0,0.0,1.5,1.3,0.0,1.3,0.0,0.0
R_9ByyIa2303GfW0A,1.0,1.0,118.0,99.0,17.64,14.87,18.69,1.92,59.84,23.51,1.0,20.23,23.6,19.8,22.03,16.16,96.61,94.95000000000002,78.81,75.76,61.02,61.620000000000005,16.1,15.150000000000002,11.02,9.09,7.63,8.08,0.0,0.0,0.0,0.0,0.85,0.0,2.54,1.01,5.08,6.06,13.56,16.16,9.32,7.07,0.0,1.01,9.32,9.09,12.71,13.13,5.93,6.06,11.02,11.11,1.69,1.01,23.73,22.22,5.08,6.06,0.85,4.04,4.24,5.05,3.39,4.04,0.0,1.01,0.85,0.0,33.9,30.300000000000004,1.69,0.0,22.03,24.24,7.63,5.05,5.08,3.03,5.08,7.07,0.85,4.04,0.0,0.0,3.39,6.06,0.0,0.0,5.93,4.04,0.85,2.02,5.08,2.02,3.39,0.0,0.0,0.0,3.39,0.0,0.85,0.0,1.69,0.0,0.0,0.0,0.0,0.0,13.56,8.08,5.08,5.05,0.0,0.0,0.0,1.01,0.85,0.0,0.85,1.01,2.54,3.03,8.47,3.03,0.0,1.01,3.39,1.01,0.0,0.0,0.85,0.0,1.69,1.01,0.0,0.0,0.0,0.0,1.69,1.01,6.78,3.03,0.0,0.0,0.0,0.0,5.93,3.03,1.69,0.0,0.0,0.0,0.85,6.06,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.01,6.78,6.06,4.24,5.05,1.69,1.01,0.0,0.0,0.85,2.02,1.69,1.01,0.0,0.0,0.0,1.01,5.93,0.0,10.17,4.04,1.69,4.04,1.69,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,8.08,4.24,5.05,3.39,3.03,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0
R_9CNkRH6KOycR6TU,1.0,1.0,159.0,115.0,37.52,52.75,58.77,1.89,64.22,74.45,5.02,74.5,22.71,23.0,22.64,18.26,91.82,92.17000000000002,69.81,76.52,60.38,61.74,12.58,10.43,7.550000000000001,6.96,3.14,5.22,3.14,0.0,0.0,0.0,0.0,0.87,1.26,0.87,5.03,3.48,16.98,13.04,9.43,9.57,0.63,0.0,13.210000000000003,13.04,8.81,10.43,12.58,7.83,9.43,8.7,0.0,0.87,14.47,20.0,4.4,7.83,3.14,2.61,6.92,0.0,5.66,0.0,1.26,0.0,0.0,0.0,28.299999999999997,27.83,0.0,0.0,18.87,20.87,5.03,6.09,1.89,1.74,4.4,4.35,5.03,6.96,1.26,0.0,3.7699999999999996,7.83,0.0,0.0,6.29,3.48,1.89,3.48,3.7699999999999996,0.0,1.26,1.74,0.0,1.74,0.63,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,10.06,6.09,3.14,4.35,0.0,0.87,0.0,0.87,0.63,0.0,0.0,0.0,2.52,2.61,6.92,1.74,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,2.61,2.52,0.0,0.0,0.0,1.26,2.61,1.89,0.0,0.0,0.0,7.550000000000001,6.09,2.52,6.09,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.87,0.63,0.0,0.63,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.87,5.66,4.35,5.66,8.7,0.63,0.87,1.26,0.0,4.4,5.22,0.0,2.61,0.0,0.0,0.0,0.0,6.92,2.61,6.29,2.61,2.52,4.35,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,8.7,4.4,4.35,6.29,2.61,0.0,0.0,0.0,0.0,2.52,0.0,0.63,1.74,0.0,0.0
R_9Cwy2vDo2WFQ4Zc,1.0,1.0,189.0,112.0,15.12,51.48,23.28,2.31,82.55,54.55,9.91,1.0,13.5,18.669999999999998,18.52,19.640000000000004,86.77,88.39,73.54,69.64,57.67000000000001,56.25,17.46,14.290000000000001,8.47,8.93,5.29,8.04,2.65,0.89,0.53,0.0,0.0,0.0,0.0,0.0,8.99,5.36,13.230000000000002,17.86,6.88,10.709999999999999,0.0,0.0,7.94,9.820000000000002,12.7,9.820000000000002,5.82,5.36,8.47,7.14,0.53,0.0,18.52,15.179999999999998,7.94,8.04,2.65,2.68,4.76,1.7900000000000003,3.7,0.89,1.06,0.0,0.0,0.89,28.039999999999996,25.0,1.06,0.0,15.87,17.86,3.7,1.7900000000000003,1.5899999999999999,4.46,5.29,3.57,3.17,6.25,0.53,0.0,4.23,5.36,0.0,0.0,4.23,5.36,1.5899999999999999,0.89,2.65,4.46,1.5899999999999999,3.57,0.0,0.0,1.5899999999999999,3.57,0.0,1.7900000000000003,1.06,0.0,0.0,0.0,0.0,0.0,8.47,3.57,4.76,2.68,0.53,0.0,0.0,0.0,0.53,0.0,0.53,0.0,2.12,1.7900000000000003,3.7,0.89,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.89,2.65,4.46,0.0,0.0,0.0,0.0,2.12,3.57,0.53,0.89,0.0,0.0,0.0,6.25,0.0,5.36,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.53,0.89,10.05,4.46,10.58,6.25,1.06,0.0,1.06,0.0,7.41,5.36,1.5899999999999999,0.0,0.0,0.0,0.53,0.89,6.88,1.7900000000000003,4.76,1.7900000000000003,6.35,4.46,1.06,0.0,1.5899999999999999,0.0,0.53,0.0,1.06,0.0,0.0,0.0,0.0,0.0,12.17,8.93,6.88,4.46,3.7,0.89,0.0,0.89,0.0,0.0,0.53,0.0,1.06,2.68,0.0,0.0
R_9CxHjiLEAvYA1Z7,1.0,1.0,206.0,120.0,9.97,75.4,14.55,12.92,98.12,23.65,26.59,59.43999999999999,15.85,10.0,17.96,17.5,93.69,90.0,73.3,64.17,60.19,51.67,16.99,10.83,11.17,6.67,5.34,5.0,2.91,0.0,0.97,0.0,0.49,0.83,0.97,0.83,5.83,4.17,11.17,15.0,6.31,7.5,0.0,0.0,7.77,15.0,12.14,8.33,6.8,5.0,9.71,5.0,1.94,0.83,18.93,15.83,7.77,6.67,1.46,1.6699999999999997,5.34,3.33,3.88,3.33,1.46,0.0,0.49,0.0,37.38,23.33,0.49,0.0,21.84,17.5,6.31,6.67,1.94,2.5,2.43,3.33,5.83,2.5,0.49,1.6699999999999997,9.22,3.33,0.0,0.0,6.31,2.5,3.4,2.5,2.91,0.0,3.4,0.0,0.97,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17,9.17,3.88,5.83,0.0,1.6699999999999997,0.0,0.0,0.0,0.0,0.49,0.83,1.46,4.17,7.28,3.33,0.0,0.83,0.97,0.83,0.0,0.0,0.49,0.83,0.97,0.83,0.0,0.0,0.0,0.0,0.97,0.83,8.25,4.17,2.43,0.0,0.0,0.0,3.4,4.17,2.43,0.0,0.0,0.0,2.91,10.83,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.49,1.6699999999999997,0.0,0.0,0.0,1.6699999999999997,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.83,0.49,0.0,9.71,4.17,6.8,5.0,1.94,2.5,1.46,0.0,3.88,2.5,0.0,0.0,0.0,0.83,0.0,0.0,6.31,0.83,3.88,0.0,6.31,3.33,2.43,3.33,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19,15.0,6.31,8.33,1.94,3.33,0.0,1.6699999999999997,0.0,0.0,0.0,0.83,1.94,0.83,0.0,0.0
R_9D0H2cidGGIgHTk,1.0,1.0,185.0,91.0,20.21,18.12,10.97,1.0,99.0,99.0,9.74,20.23,15.419999999999998,13.0,23.24,16.48,95.14000000000001,85.71,72.43,61.540000000000006,55.14,45.050000000000004,12.97,16.48,11.35,15.380000000000003,7.57,15.380000000000003,0.54,0.0,1.08,0.0,0.0,0.0,2.16,0.0,1.6200000000000003,1.1,13.51,12.09,7.029999999999999,4.4,1.08,0.0,9.19,9.89,9.73,10.99,8.65,6.589999999999999,12.429999999999998,7.690000000000001,0.0,1.1,18.38,17.58,9.19,6.589999999999999,3.2400000000000007,2.2,3.2400000000000007,1.1,2.7,1.1,0.54,0.0,0.0,0.0,40.0,28.57,0.54,0.0,21.62,15.380000000000003,5.41,3.3000000000000003,3.78,3.3000000000000003,3.2400000000000007,2.2,5.41,4.4,0.54,0.0,5.41,3.3000000000000003,0.0,0.0,5.41,4.4,2.16,2.2,3.2400000000000007,2.2,2.16,2.2,0.0,0.0,2.16,2.2,1.08,2.2,0.54,0.0,0.0,0.0,0.0,0.0,14.05,6.589999999999999,9.19,6.589999999999999,0.54,0.0,0.0,0.0,0.54,0.0,0.0,0.0,5.95,3.3000000000000003,4.86,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,1.08,0.0,4.32,5.49,1.08,0.0,0.0,0.0,2.16,5.49,1.08,0.0,0.0,0.0,3.78,7.690000000000001,0.54,6.589999999999999,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2400000000000007,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,1.1,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.54,2.2,0.0,1.1,5.95,4.4,6.49,10.99,1.08,2.2,1.6200000000000003,0.0,2.16,6.589999999999999,1.08,2.2,0.0,1.1,0.54,0.0,12.97,5.49,6.49,3.3000000000000003,5.41,5.49,1.6200000000000003,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,27.47,5.95,8.79,8.65,4.4,0.54,1.1,0.0,0.0,4.86,9.89,2.7,3.3000000000000003,0.0,0.0
R_9DqIf4wJEjv36cP,1.0,1.0,108.0,78.0,17.85,8.56,45.54,1.0,52.89,96.61,20.23,8.34,21.6,26.0,24.07,11.54,93.52,93.59,77.78,70.51,64.81,60.26,15.74,17.95,10.19,14.1,4.63,10.26,5.559999999999999,0.0,0.0,0.0,0.0,3.85,0.0,0.0,5.559999999999999,3.85,20.37,11.54,6.48,2.56,1.85,0.0,11.11,11.54,12.04,8.97,11.11,3.85,6.48,11.54,0.9300000000000002,6.41,19.44,15.38,6.48,2.56,5.559999999999999,3.85,10.19,5.13,6.48,2.56,0.9300000000000002,1.28,2.7799999999999994,1.28,29.63,30.77,0.9300000000000002,5.13,25.93,19.23,4.63,3.85,0.0,2.56,7.41,2.56,6.48,2.56,0.9300000000000002,0.0,6.48,10.26,0.9300000000000002,0.0,2.7799999999999994,1.28,0.9300000000000002,0.0,0.9300000000000002,1.28,0.9300000000000002,1.28,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,8.33,16.67,0.9300000000000002,12.82,0.0,0.0,0.0,2.56,0.0,1.28,0.0,0.0,0.9300000000000002,7.69,7.41,3.85,0.0,0.0,0.9300000000000002,0.0,0.0,0.0,0.0,3.85,0.0,5.13,0.0,0.0,0.0,0.0,0.0,5.13,6.48,2.56,3.7,0.0,0.0,0.0,2.7799999999999994,2.56,0.0,0.0,0.0,0.0,4.63,1.28,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.9300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.28,7.41,8.97,8.33,8.97,1.85,0.0,0.9300000000000002,1.28,6.48,6.41,0.0,1.28,0.0,1.28,0.0,0.0,2.7799999999999994,2.56,1.85,3.85,0.9300000000000002,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.97,3.7,2.56,4.63,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
